TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET,nombre,nombre_municipio,nombre_estado,carta,ambito,poblacion,masculino,femenino,viviendas
573,4,C,Hogar,0.0,13,0,25.61552,-100.15421,Hogar Reunión,UT_DENSIDAD,TRAIN,Montebello,Juárez,Nuevo León,G14C26,R,396,212,184,112
491,4,B,Hogar,0.0,13,0,25.61903,-100.14562,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Almas (La Borrada),Juárez,Nuevo León,G14C26,R,3,0,0,1
576,4,C,Hogar,110.74,12,5,25.65319,-100.20294,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
489,4,B,Hogar,0.0,13,0,25.63466,-100.15852,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Esmeralda Sur,Juárez,Nuevo León,G14C26,R,0,0,0,0
578,4,C,Hogar,0.0,13,0,25.60816,-100.16515,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Rehiletes,Juárez,Nuevo León,G14C26,R,117,53,64,37
488,4,B,Hogar,0.0,13,0,25.61455,-100.17592,Hogar Reunión,UT_DENSIDAD,TRAIN,La Maestranza,Juárez,Nuevo León,G14C26,R,133,78,55,35
487,4,B,Hogar,0.0,13,0,25.63661,-100.17872,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
354,4,C,Base,101.0,10,10,25.65599,-100.18227,Oficinistas,UT_GAS_URBANA,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
579,4,C,Hogar,0.0,0,0,25.66445,-100.1007,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Margaritas,Juárez,Nuevo León,G14C26,R,16,9,7,4
478,4,C,Hogar,78.49,11,8,25.63906,-100.18691,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
477,4,C,Hogar,0.0,13,0,25.69536,-100.117,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
569,4,C,Receso,0.0,13,0,25.62041,-100.10528,Parada Técnica,UT_CARRETERA_GAS,TRAIN,La Herradura,Juárez,Nuevo León,G14C26,R,4,0,0,1
325,4,C,Hogar,103.0,10,9,25.68066,-100.1747,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
586,4,C,Base,102.14,12,0,25.6606,-100.15012,Clásico,UT_TRAFICO_VEHICULAR,TRAIN,Centro Habitacional Burócratas de Guadalupe,Juárez,Nuevo León,G14C26,R,668,343,325,164
323,4,C,Hogar,103.0,11,7,25.65474,-100.19161,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
357,4,C,Hogar,99.48,13,17,25.64439,-100.18586,Hogar Reunión,UT_GAS_URBANA,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
469,4,C,Base,110.53,13,12,25.67482,-100.19868,Parada Técnica,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
589,4,C,Hogar,107.21,13,0,25.63988,-100.19627,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
466,4,C,Hogar,77.01,11,5,25.65171,-100.19697,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
463,4,CD,Hogar,117.62,13,9,25.66278,-100.17165,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
592,4,C,Hogar,104.63,13,0,25.64027,-100.20374,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
454,4,C,Hogar,133.34,13,7,25.68396,-100.17319,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
313,4,C,Hogar,101.0,13,9,25.66092,-100.1955,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
342,4,C,Hogar,90.0,10,7,25.65693,-100.17219,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
343,4,C,Hogar,113.0,11,11,25.6585,-100.1898,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
542,4,B,Hogar,0.0,13,0,25.6263,-100.09652,Hogar Reunión,UT_DENSIDAD,TRAIN,El Terruño,Juárez,Nuevo León,G14C26,R,0,0,0,0
543,4,B,Hogar,0.0,13,0,25.65013,-100.07336,Hogar Reunión,UT_DENSIDAD,TRAIN,Mirador de la Montaña,Juárez,Nuevo León,G14C26,R,296,157,139,72
544,4,B,Hogar,0.0,13,0,25.64653,-100.06443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Mirador de la Montaña,Juárez,Nuevo León,G14C26,R,296,157,139,72
532,4,B,Hogar,0.0,13,0,25.68988,-100.10206,Barrio Competido,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
531,4,C,Hogar,119.0,13,11,25.66834,-100.20095,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
546,4,B,Hogar,0.0,13,0,25.62223,-100.09129,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Huertos,Juárez,Nuevo León,G14C26,R,40,24,16,10
547,4,B,Base,0.0,13,0,25.66161,-100.14385,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
529,4,B,Hogar,0.0,13,0,25.64248,-100.1225,Hogar Reunión,UT_DENSIDAD,TRAIN,La Escondida,Juárez,Nuevo León,G14C26,R,9,3,6,3
527,4,B,Hogar,0.0,13,0,25.64268,-100.10129,Hogar Reunión,UT_DENSIDAD,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
524,4,B,Hogar,0.0,13,0,25.64402,-100.05898,Hogar Reunión,UT_DENSIDAD,TRAIN,Mirador de la Montaña,Juárez,Nuevo León,G14C26,R,296,157,139,72
551,4,C,Hogar,0.0,13,0,25.66131,-100.10421,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Margaritas,Juárez,Nuevo León,G14C26,R,16,9,7,4
301,4,C,Hogar,120.0,10,10,25.64824,-100.1831,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
552,4,C,Hogar,0.0,13,0,25.62981,-100.09465,Hogar Reunión,UT_DENSIDAD,TRAIN,El Terruño,Juárez,Nuevo León,G14C26,R,0,0,0,0
344,4,C,Hogar,113.11,10,12,25.65219,-100.20159,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
517,4,B,Hogar,0.0,13,0,25.68302,-100.0874,Hogar Reunión,UT_DENSIDAD,TRAIN,El Ebanito,Juárez,Nuevo León,G14C26,R,7,4,3,4
515,4,B,Hogar,0.0,13,0,25.63215,-100.09914,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
558,4,C,Hogar,108.4,13,6,25.66055,-100.15006,Hogar Reunión,UT_DENSIDAD,TRAIN,Centro Habitacional Burócratas de Guadalupe,Juárez,Nuevo León,G14C26,R,668,343,325,164
561,4,C,Hogar,117.26,13,11,25.66779,-100.1394,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
508,4,B,Hogar,0.0,13,0,25.61912,-100.12962,Hogar Reunión,UT_DENSIDAD,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
335,4,C,Hogar,119.72,13,0,25.68401,-100.17951,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
565,4,C,Hogar,0.0,13,0,25.66704,-100.10666,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Margaritas,Juárez,Nuevo León,G14C26,R,16,9,7,4
347,4,CD,Hogar,118.0,10,0,25.62776,-100.15437,Hogar Reunión,UT_DENSIDAD,TRAIN,San Juan,Juárez,Nuevo León,G14C26,R,4,0,0,2
505,4,B,Base,0.0,13,0,25.61653,-100.14059,Hogar Reunión,UT_DENSIDAD,TRAIN,Arboledas de San Roque,Juárez,Nuevo León,G14C26,U,25793,13158,12635,6418
566,4,C,Hogar,0.0,13,0,25.61549,-100.16955,Hogar Reunión,UT_DENSIDAD,TRAIN,La Maestranza,Juárez,Nuevo León,G14C26,R,133,78,55,35
499,4,B,Hogar,0.0,13,0,25.61784,-100.17803,Hogar Reunión,UT_DENSIDAD,TRAIN,La Maestranza,Juárez,Nuevo León,G14C26,R,133,78,55,35
378,4,C,Hogar,101.61,13,10,25.63521,-100.19571,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
613,4,C,Hogar,0.0,13,0,25.66542,-100.12747,Hogar Reunión,UT_DENSIDAD,TRAIN,Colinas del Río,Juárez,Nuevo León,G14C26,R,7,4,3,3
377,4,C,Base,101.92,12,10,25.67398,-100.19056,Oficinistas,UT_GAS_URBANA,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
624,4,C,Hogar,0.0,0,0,25.63117,-100.10429,Hogar Reunión,UT_DENSIDAD,TRAIN,La Pagua,Juárez,Nuevo León,G14C26,R,9,0,0,2
609,4,C,Hogar,112.76,13,7,25.6568,-100.20271,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
625,4,C,Hogar,0.0,0,0,25.62271,-100.12389,Barrio Competido,UT_DENSIDAD,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
437,4,D,Hogar,132.58,13,10,25.6505,-100.19497,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
607,4,C,Base,113.87,13,0,25.65072,-100.17396,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
405,4,C,Base,114.35,13,11,25.67513,-100.19265,Oficinistas,UT_GAS_URBANA,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
606,4,C,Hogar,0.0,13,0,25.66378,-100.12145,Hogar Reunión,UT_DENSIDAD,TRAIN,Ampliación Calderón,Juárez,Nuevo León,G14C26,R,11,8,3,4
614,4,C,Hogar,0.0,0,0,25.69467,-100.10876,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
628,4,C,Hogar,0.0,0,0,25.62308,-100.11947,Hogar Reunión,UT_DENSIDAD,TRAIN,La Paz (Camino a la Paz),Juárez,Nuevo León,G14C26,R,8,6,2,5
602,4,C,Hogar,119.59,12,0,25.64834,-100.20994,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
632,4,C,Hogar,0.0,0,0,25.67265,-100.10799,Hogar Reunión,UT_DENSIDAD,TRAIN,Calderón,Juárez,Nuevo León,G14C26,R,231,130,101,36
601,4,C,Hogar,115.58,13,10,25.6537,-100.15693,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
379,4,C,Hogar,84.9,12,8,25.66388,-100.20391,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Los Alamitos,Guadalupe,Nuevo León,G14C26,R,0,0,0,0
637,4,C,Hogar,0.0,0,0,25.66896,-100.1318,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
619,4,C,Hogar,0.0,0,0,25.69338,-100.11017,Hogar Reunión,UT_DENSIDAD,TRAIN,Anzures,Juárez,Nuevo León,G14C26,R,0,0,0,0
421,4,C,Hogar,124.98,13,11,25.65846,-100.16494,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle de Juárez,Juárez,Nuevo León,G14C26,R,1119,557,562,242
305,4,B,Base,84.0,10,9,25.6634,-100.1497,Clásico,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,U,3930,1964,1966,1050
312,4,C,Hogar,128.0,13,11,25.64689,-100.17775,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
617,4,C,Hogar,0.0,0,0,25.65422,-100.07998,Barrio Competido,UT_DENSIDAD,TRAIN,Ciudad Benito Juárez,Juárez,Nuevo León,G14C26,U,151893,76140,75753,39498
397,4,C,Hogar,107.52,11,6,25.6812,-100.17201,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Escobas,Guadalupe,Nuevo León,G14C26,R,5,0,0,1
416,4,C,Hogar,101.73,12,8,25.65194,-100.18565,Hogar Reunión,UT_DENSIDAD,TRAIN,Jardines de la Silla (Jardines),Juárez,Nuevo León,G14C26,U,53742,26947,26795,13686
381,5,C,Base,107.18,12,6,25.78953,-100.19482,Parada Técnica,UT_GAS_URBANA,TRAIN,Teresita,Apodaca,Nuevo León,G14C16,R,26,16,10,4
513,5,C,Hogar,106.69,13,8,25.80144,-100.21888,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Ébanos,Apodaca,Nuevo León,G14C16,R,2,0,0,1
512,5,B,Hogar,98.66,13,7,25.75565,-100.10629,Hogar Reunión,UT_DENSIDAD,TRAIN,Rancho Nuevo,Pesquería,Nuevo León,G14C26,R,5,0,0,1
382,5,C,Hogar,107.27,13,7,25.70592,-100.1009,Barrio Competido,UT_DENSIDAD,TRAIN,Valle de Santa María,Pesquería,Nuevo León,G14C26,R,0,0,0,0
415,5,C,Hogar,99.9,13,10,25.74753,-100.15064,Hogar Reunión,UT_DENSIDAD,TRAIN,Fraccionamiento Misión de San Javier,Apodaca,Nuevo León,G14C26,U,2655,1325,1330,678
203,5,CD,Base,109.41,12,11,25.74875,-100.22658,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Guajardo,Apodaca,Nuevo León,G14C16,R,4,0,0,1
384,5,C,Hogar,116.15,13,7,25.70345,-100.09608,Hogar Reunión,UT_DENSIDAD,TRAIN,Valle de Santa María,Pesquería,Nuevo León,G14C26,R,0,0,0,0
871,5,C,Hogar,0.0,0,0,25.79852,-100.22754,Hogar Reunión,UT_DENSIDAD,TRAIN,Prados de Santa Rosa,Apodaca,Nuevo León,G14C16,U,9626,4877,4749,2515
383,5,C,Hogar,107.4,13,9,25.70929,-100.10361,Parada Técnica,UT_DENSIDAD,TRAIN,Valle de Santa María,Pesquería,Nuevo León,G14C26,R,0,0,0,0
872,5,C,Hogar,0.0,0,0,25.76884,-100.15083,Hogar Reunión,UT_DENSIDAD,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
418,5,CD,Hogar,119.18,12,9,25.75359,-100.15279,Hogar Reunión,UT_DENSIDAD,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
202,5,C,Base,80.28,10,5,25.82094,-100.22097,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Rosa,Apodaca,Nuevo León,G14C16,U,9880,4993,4887,2822
412,5,C,Hogar,115.2,12,9,25.80539,-100.21943,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Ébanos,Apodaca,Nuevo León,G14C16,R,2,0,0,1
393,5,C,Hogar,112.3,12,8,25.82126,-100.10702,Hogar Reunión,UT_DENSIDAD,TRAIN,Colinas del Aeropuerto,Pesquería,Nuevo León,G14C16,U,3774,1954,1820,1086
235,5,C,Base,126.41,12,9,25.78424,-100.26629,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
394,5,C,Hogar,111.77,13,9,25.81771,-100.1078,Hogar Reunión,UT_DENSIDAD,TRAIN,Colinas del Aeropuerto,Pesquería,Nuevo León,G14C16,U,3774,1954,1820,1086
535,5,C,Base,114.38,13,9,25.78523,-100.19049,Parada Técnica,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
534,5,C,Hogar,115.02,13,0,25.80848,-100.2275,Hogar Reunión,UT_DENSIDAD,TRAIN,Prados de Santa Rosa,Apodaca,Nuevo León,G14C16,U,9626,4877,4749,2515
533,5,C,Hogar,117.29,13,6,25.76443,-100.26214,Hogar Reunión,UT_DENSIDAD,TRAIN,San Nicolás de los Garza,San Nicolás de los Garza,Nuevo León,G14C16,U,443273,219337,223936,115413
398,5,C,Hogar,95.97,13,8,25.76204,-100.13888,Hogar Reunión,UT_DENSIDAD,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
821,5,C,Hogar,0.0,0,0,25.78159,-100.24528,Hogar Reunión,UT_DENSIDAD,TRAIN,El Diario,Apodaca,Nuevo León,G14C16,R,4,0,0,1
399,5,D,Hogar,108.42,13,9,25.8141,-100.25587,Hogar Reunión,UT_DENSIDAD,TRAIN,El Chapeño,Apodaca,Nuevo León,G14C16,R,0,0,0,0
385,5,CD,Hogar,112.95,13,9,25.71077,-100.09625,Barrio Competido,UT_DENSIDAD,TRAIN,Valle de Santa María,Pesquería,Nuevo León,G14C26,R,0,0,0,0
388,5,C,Hogar,111.77,13,9,25.82395,-100.12135,Hogar Reunión,UT_DENSIDAD,TRAIN,Ochenta y Tres,Pesquería,Nuevo León,G14C16,R,43,22,21,10
403,5,C,Hogar,109.73,13,9,25.8132,-100.10732,Parada Técnica,UT_DENSIDAD,TRAIN,Zacatecas,Pesquería,Nuevo León,G14C16,R,857,450,407,218
831,5,B,Hogar,0.0,0,0,25.80079,-100.19156,Hogar Reunión,UT_DENSIDAD,TRAIN,El Terrero,Apodaca,Nuevo León,G14C16,R,5,0,0,1
833,5,C,Hogar,0.0,0,0,25.8173,-100.234,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Rosa,Apodaca,Nuevo León,G14C16,U,9880,4993,4887,2822
836,5,C,Hogar,0.0,0,0,25.796,-100.2677,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
387,5,C,Hogar,118.08,12,4,25.75882,-100.17007,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
217,5,CD,Hogar,115.81,10,14,25.79035,-100.26302,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
386,5,C,Hogar,107.1,12,13,25.70686,-100.09634,Oficinistas,UT_DENSIDAD,TRAIN,Valle de Santa María,Pesquería,Nuevo León,G14C26,R,0,0,0,0
849,5,C,Hogar,0.0,0,0,25.85841,-99.94211,Barrio Competido,UT_DENSIDAD,TRAIN,Doctor González,Doctor González,Nuevo León,G14C17,U,2092,1050,1042,583
857,5,C,Hogar,0.0,0,0,0.0,0.0,Hogar Reunión,UT_DENSIDAD,TRAIN,Las Casas Grandes,Matamoros,Tamaulipas,G14D16,R,66,42,24,22
459,5,C,Hogar,82.92,12,8,25.73927,-100.14431,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Beva (San Fernando),Apodaca,Nuevo León,G14C26,R,10,5,5,4
136,5,CD,Hogar,107.9,10,13,25.77565,-100.26596,Hogar Reunión,UT_DENSIDAD,TRAIN,San Nicolás de los Garza,San Nicolás de los Garza,Nuevo León,G14C16,U,443273,219337,223936,115413
468,5,C,Hogar,115.0,13,7,25.82092,-100.23078,Hogar Reunión,UT_DENSIDAD,TRAIN,Santa Rosa,Apodaca,Nuevo León,G14C16,U,9880,4993,4887,2822
467,5,C,Hogar,121.19,13,0,25.82195,-100.23402,Hogar Reunión,UT_DENSIDAD,TRAIN,El Consuelo,Apodaca,Nuevo León,G14C16,R,0,0,0,0
371,5,C,Peatonal,95.0,10,4,25.77614,-100.18724,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
465,5,C,Base,121.28,13,12,25.77893,-100.25511,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Guajardo,Apodaca,Nuevo León,G14C16,R,4,0,0,1
359,5,C,Hogar,66.24,10,9,25.79337,-100.23526,Hogar Reunión,UT_DENSIDAD,TRAIN,Prados de Santa Rosa,Apodaca,Nuevo León,G14C16,U,9626,4877,4749,2515
462,5,C,Base,64.51,10,8,25.7795,-100.1882,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
461,5,C,Hogar,99.45,12,3,25.76057,-100.2168,Hogar Reunión,UT_DENSIDAD,TRAIN,El Diario,Apodaca,Nuevo León,G14C16,R,4,0,0,1
137,5,D,Hogar,128.96,12,10,25.78499,-100.25311,Hogar Reunión,UT_GAS_URBANA,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
362,5,C,Base,96.0,10,11,25.81464,-100.217,Hogar Reunión,UT_GAS_URBANA,TRAIN,Santa Rosa [Lienzo Charro],Apodaca,Nuevo León,G14C16,R,2,0,0,1
115,5,BC,Receso,160.2,12,0,25.78965,-100.14666,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Valle Azul,Apodaca,Nuevo León,G14C16,R,6,0,0,2
363,5,C,Hogar,115.79,13,11,25.81966,-100.25688,Hogar Reunión,UT_DENSIDAD,TRAIN,El Chapeño,Apodaca,Nuevo León,G14C16,R,0,0,0,0
364,5,C,Hogar,108.21,10,12,25.74235,-100.21792,Clásico,UT_GAS_URBANA,TRAIN,Guajardo,Apodaca,Nuevo León,G14C16,R,4,0,0,1
369,5,C,Hogar,95.22,13,9,25.76323,-100.14641,Hogar Reunión,UT_DENSIDAD,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
368,5,C,Hogar,92.06,13,5,25.76541,-100.14872,Hogar Reunión,UT_DENSIDAD,TRAIN,Catorce de Marzo,Apodaca,Nuevo León,G14C16,R,1,0,0,1
448,5,C,Base,123.86,13,0,25.77803,-100.17311,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Cinco de Abril,Apodaca,Nuevo León,G14C16,R,0,0,0,0
451,5,C,Base,121.96,13,0,25.78324,-100.0539,Hogar Reunión,UT_DENSIDAD,TRAIN,Pesquería,Pesquería,Nuevo León,G14C16,U,5465,2796,2669,1399
449,5,C,Hogar,121.98,13,10,25.74115,-100.22425,Parada Técnica,UT_DENSIDAD,TRAIN,Guajardo,Apodaca,Nuevo León,G14C16,R,4,0,0,1
482,5,C,Receso,129.1,13,7,25.78409,-100.1831,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
494,5,C,Base,111.54,13,5,26.08399,-99.60526,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN,Cerralvo,Cerralvo,Nuevo León,G14A88,R,0,0,0,0
353,5,C,Hogar,97.45,13,10,25.75508,-100.1333,Hogar Reunión,UT_DENSIDAD,TRAIN,La Labor de la Virgen,Apodaca,Nuevo León,G14C26,R,9,4,5,3
422,5,C,Base,147.56,13,4,25.87785,-100.25374,Parada Técnica,UT_GAS_URBANA,TRAIN,Los Cuatro Papalotes,General Zuazua,Nuevo León,G14C16,R,6,0,0,2
168,5,CD,Receso,114.1,12,6,25.85564,-100.23961,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Aeropuerto del Norte,General Zuazua,Nuevo León,G14C16,R,0,0,0,0
426,5,C,Receso,109.92,11,4,25.77853,-100.18607,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
166,5,CD,Hogar,95.54,10,7,25.79733,-100.24907,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
428,5,C,Hogar,143.24,12,6,25.79502,-100.21742,Hogar Reunión,UT_DENSIDAD,TRAIN,Ex-Hacienda Santa Rosa,Apodaca,Nuevo León,G14C16,U,9485,4761,4724,2723
483,5,C,Hogar,113.33,13,6,26.30989,-99.5393,Hogar Reunión,UT_DENSIDAD,TRAIN,Agualeguas,Agualeguas,Nuevo León,G14A78,U,1995,1007,988,669
502,5,C,Base,111.44,13,10,25.78769,-100.18016,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN,Cinco de Abril,Apodaca,Nuevo León,G14C16,R,0,0,0,0
481,5,C,Hogar,113.5,13,11,25.7829,-100.2648,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
479,5,C,Receso,117.85,13,10,25.78114,-100.18658,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
432,5,CD,Hogar,112.31,13,7,25.81587,-100.26231,Hogar Reunión,UT_DENSIDAD,TRAIN,El Chapeño,Apodaca,Nuevo León,G14C16,R,0,0,0,0
376,5,C,Hogar,97.3,12,10,25.74147,-100.15877,Hogar Reunión,UT_GAS_URBANA,TRAIN,Quinta Cien,Apodaca,Nuevo León,G14C26,R,0,0,0,0
475,5,C,Hogar,114.49,13,11,26.21838,-99.48379,Hogar Reunión,UT_DENSIDAD,TRAIN,General Treviño,General Treviño,Nuevo León,G14A88,R,7,0,0,2
434,5,C,Hogar,105.56,13,9,25.78113,-100.25848,Hogar Reunión,UT_DENSIDAD,TRAIN,Los Nuevos Vergeles,Apodaca,Nuevo León,G14C16,R,10,0,0,2
142,5,BC,Hogar,131.12,13,9,25.7783,-100.18404,Parada Técnica,UT_CARRETERA_GAS,TRAIN,Ciudad Apodaca,Apodaca,Nuevo León,G14C16,U,467157,234492,232665,118300
473,5,C,Hogar,108.95,13,8,26.08988,-99.61414,Oficinistas,UT_DENSIDAD,TRAIN,Ciudad Cerralvo,Cerralvo,Nuevo León,G14A88,U,7169,3665,3504,2161
373,5,CD,Hogar,108.32,13,7,25.75829,-100.13589,Hogar Reunión,UT_DENSIDAD,TRAIN,La Labor de la Virgen,Apodaca,Nuevo León,G14C26,R,9,4,5,3
